"type","pattern","sample","training","num_bits","lures","bit_flips"
"16","1011001110110011",FALSE,FALSE,10,"0101001110111111",5
"16","1011001110110011",FALSE,FALSE,10,"1001101110111101",5
"16","1011001110110011",FALSE,FALSE,10,"0010000110100001",5
"16","1011011010101010",FALSE,FALSE,9,"1011011010100010",1
"16","1011011010101010",FALSE,FALSE,9,"1011011010101011",1
"16","1011011010101010",FALSE,FALSE,9,"1010011010101010",1
"16","1011011010101010",FALSE,FALSE,9,"1011001010111010",2
"16","1011011010101010",FALSE,FALSE,9,"1001011010100010",2
"16","1011011010101010",FALSE,FALSE,9,"1010011010101011",2
"16","1011011010101010",FALSE,FALSE,9,"1001011010100110",3
"16","1011011010101010",FALSE,FALSE,9,"1010001010001010",3
"16","1011011010101010",FALSE,FALSE,9,"0011011110101011",3
"16","1011011010101010",FALSE,FALSE,9,"1001011010100100",4
"16","1011011010101010",FALSE,FALSE,9,"0010011010001011",4
"16","1011011010101010",FALSE,FALSE,9,"1011000010111110",4
"16","1011011010101010",FALSE,FALSE,9,"0101011010100110",5
"16","1011011010101010",FALSE,FALSE,9,"1001111010100100",5
"16","1011011010101010",FALSE,FALSE,9,"0010010010111000",5
"16","1011011010111000",FALSE,FALSE,9,"1011011010110000",1
"16","1011011010111000",FALSE,FALSE,9,"1011011010111001",1
"16","1011011010111000",FALSE,FALSE,9,"1010011010111000",1
"16","1011011010111000",FALSE,FALSE,9,"1011001010101000",2
"16","1011011010111000",FALSE,FALSE,9,"1001011010110000",2
"16","1011011010111000",FALSE,FALSE,9,"1010011010111001",2
"16","1011011010111000",FALSE,FALSE,9,"1001011010110100",3
"16","1011011010111000",FALSE,FALSE,9,"1010001010011000",3
"16","1011011010111000",FALSE,FALSE,9,"0011011110111001",3
"16","1011011010111000",FALSE,FALSE,9,"1001011010110110",4
"16","1011011010111000",FALSE,FALSE,9,"0010011010011001",4
"16","1011011010111000",FALSE,FALSE,9,"1011000010101100",4
"16","1011011010111000",FALSE,FALSE,9,"0101011010110100",5
"16","1011011010111000",FALSE,FALSE,9,"1001111010110110",5
"16","1011011010111000",FALSE,FALSE,9,"0010010010101010",5
"16","1011100010101010",FALSE,FALSE,8,"1011100010100010",1
"16","1011100010101010",FALSE,FALSE,8,"1011100010101011",1
"16","1011100010101010",FALSE,FALSE,8,"1010100010101010",1
"16","1011100010101010",FALSE,FALSE,8,"1011110010111010",2
"16","1011100010101010",FALSE,FALSE,8,"1001100010100010",2
"16","1011100010101010",FALSE,FALSE,8,"1010100010101011",2
"16","1011100010101010",FALSE,FALSE,8,"1001100010100110",3
"16","1011100010101010",FALSE,FALSE,8,"1010110010001010",3
"16","1011100010101010",FALSE,FALSE,8,"0011100110101011",3
"16","1011100010101010",FALSE,FALSE,8,"1001100010100100",4
"16","1011100010101010",FALSE,FALSE,8,"0010100010001011",4
"16","1011100010101010",FALSE,FALSE,8,"1011111010111110",4
"16","1011100010101010",FALSE,FALSE,8,"0101100010100110",5
"16","1011100010101010",FALSE,FALSE,8,"1001000010100100",5
"16","1011100010101010",FALSE,FALSE,8,"0010101010111000",5
"16","1011100111111011",FALSE,FALSE,12,"1011100111110011",1
"16","1011100111111011",FALSE,FALSE,12,"1011100111111010",1
"16","1011100111111011",FALSE,FALSE,12,"1010100111111011",1
"16","1011100111111011",FALSE,FALSE,12,"1011110111101011",2
"16","1011100111111011",FALSE,FALSE,12,"1001100111110011",2
"16","1011100111111011",FALSE,FALSE,12,"1010100111111010",2
"16","1011100111111011",FALSE,FALSE,12,"1001100111110111",3
"16","1011100111111011",FALSE,FALSE,12,"1010110111011011",3
"16","1011100111111011",FALSE,FALSE,12,"0011100011111010",3
"16","1011100111111011",FALSE,FALSE,12,"1001100111110101",4
"16","1011100111111011",FALSE,FALSE,12,"0010100111011010",4
"16","1011100111111011",FALSE,FALSE,12,"1101100111011001",4
"16","1011100111111011",FALSE,FALSE,12,"0101100111110111",5
"16","1011100111111011",FALSE,FALSE,12,"1001000111110101",5
"16","1011100111111011",FALSE,FALSE,12,"0010101111101001",5
"16","1011100111111101",FALSE,FALSE,12,"1011100111110101",1
"16","1011100111111101",FALSE,FALSE,12,"1011100111111100",1
"16","1011100111111101",FALSE,FALSE,12,"1010100111111101",1
"16","1011100111111101",FALSE,FALSE,12,"1011110111101101",2
"16","1011100111111101",FALSE,FALSE,12,"1001100111110101",2
"16","1011100111111101",FALSE,FALSE,12,"1010100111111100",2
"16","1011100111111101",FALSE,FALSE,12,"1001100111110001",3
"16","1011100111111101",FALSE,FALSE,12,"1010110111011101",3
"16","1011100111111101",FALSE,FALSE,12,"0011100011111100",3
"16","1011100111111101",FALSE,FALSE,12,"1001100111110011",4
"16","1011100111111101",FALSE,FALSE,12,"0010100111011100",4
"16","1011100111111101",FALSE,FALSE,12,"1011111111101001",4
"16","1011100111111101",FALSE,FALSE,12,"0101100111110001",5
"16","1011100111111101",FALSE,FALSE,12,"1001000111110011",5
"16","1011100111111101",FALSE,FALSE,12,"0010101111101111",5
"16","1011101000000000",FALSE,FALSE,5,"1011101000001000",1
"16","1011101000000000",FALSE,FALSE,5,"1011101000000001",1
"16","1011101000000000",FALSE,FALSE,5,"1010101000000000",1
"16","1011101000000000",FALSE,FALSE,5,"1011111000010000",2
"16","1011101000000000",FALSE,FALSE,5,"1001101000001000",2
"16","1011101000000000",FALSE,FALSE,5,"1010101000000001",2
"16","1011101000000000",FALSE,FALSE,5,"1001101000001100",3
"16","1011101000000000",FALSE,FALSE,5,"1010111000100000",3
"16","1011101000000000",FALSE,FALSE,5,"0011101100000001",3
"16","1011101000000000",FALSE,FALSE,5,"1001101000001110",4
"16","1011101000000000",FALSE,FALSE,5,"0010101000100001",4
"16","1011101000000000",FALSE,FALSE,5,"1011110000010100",4
"16","1011101000000000",FALSE,FALSE,5,"0101101000001100",5
"16","1011101000000000",FALSE,FALSE,5,"1001001000001110",5
"16","1011101000000000",FALSE,FALSE,5,"0010100000010010",5
"16","1011101000101010",FALSE,FALSE,8,"1011101000100010",1
"16","1011101000101010",FALSE,FALSE,8,"1011101000101011",1
"16","1011101000101010",FALSE,FALSE,8,"1010101000101010",1
"16","1011101000101010",FALSE,FALSE,8,"1011111000111010",2
"16","1011101000101010",FALSE,FALSE,8,"1001101000100010",2
"16","1011101000101010",FALSE,FALSE,8,"1010101000101011",2
"16","1011101000101010",FALSE,FALSE,8,"1001101000100110",3
"16","1011101000101010",FALSE,FALSE,8,"1010111000001010",3
"16","1011101000101010",FALSE,FALSE,8,"0011101100101011",3
"16","1011101000101010",FALSE,FALSE,8,"1001101000100100",4
"16","1011101000101010",FALSE,FALSE,8,"0010101000001011",4
"16","1011101000101010",FALSE,FALSE,8,"1011110000111110",4
"16","1011101000101010",FALSE,FALSE,8,"0101101000100110",5
"16","1011101000101010",FALSE,FALSE,8,"1001001000100100",5
"16","1011101000101010",FALSE,FALSE,8,"0010100000111000",5
"16","1011101010000000",FALSE,FALSE,6,"1011101010001000",1
"16","1011101010000000",FALSE,FALSE,6,"1011101010000001",1
"16","1011101010000000",FALSE,FALSE,6,"1010101010000000",1
"16","1011101010000000",FALSE,FALSE,6,"1011111010010000",2
"16","1011101010000000",FALSE,FALSE,6,"1001101010001000",2
"16","1011101010000000",FALSE,FALSE,6,"1010101010000001",2
"16","1011101010000000",FALSE,FALSE,6,"1001101010001100",3
"16","1011101010000000",FALSE,FALSE,6,"1010111010100000",3
"16","1011101010000000",FALSE,FALSE,6,"0011101110000001",3
"16","1011101010000000",FALSE,FALSE,6,"1001101010001110",4
"16","1011101010000000",FALSE,FALSE,6,"0010101010100001",4
"16","1011101010000000",FALSE,FALSE,6,"1011110010010100",4
"16","1011101010000000",FALSE,FALSE,6,"0101101010001100",5
"16","1011101010000000",FALSE,FALSE,6,"1001001010001110",5
"16","1011101010000000",FALSE,FALSE,6,"0010100010010010",5
"16","1011101010001000",FALSE,FALSE,7,"1011101010000000",1
"16","1011101010001000",FALSE,FALSE,7,"1011101010001001",1
"16","1011101010001000",FALSE,FALSE,7,"1010101010001000",1
"16","1011101010001000",FALSE,FALSE,7,"1011111010011000",2
"16","1011101010001000",FALSE,FALSE,7,"1001101010000000",2
"16","1011101010001000",FALSE,FALSE,7,"1010101010001001",2
"16","1011101010001000",FALSE,FALSE,7,"1001101010000100",3
"16","1011101010001000",FALSE,FALSE,7,"1010111010101000",3
"16","1011101010001000",FALSE,FALSE,7,"0011101110001001",3
"16","1011101010001000",FALSE,FALSE,7,"1001101010000110",4
"16","1011101010001000",FALSE,FALSE,7,"0010101010101001",4
"16","1011101010001000",FALSE,FALSE,7,"1011110010011100",4
"16","1011101010001000",FALSE,FALSE,7,"0101101010000100",5
"16","1011101010001000",FALSE,FALSE,7,"1001001010000110",5
"16","1011101010001000",FALSE,FALSE,7,"0010100010011010",5
"16","1011101010001010",FALSE,FALSE,8,"1011101010000010",1
"16","1011101010001010",FALSE,FALSE,8,"1011101010001011",1
"16","1011101010001010",FALSE,FALSE,8,"1010101010001010",1
"16","1011101010001010",FALSE,FALSE,8,"1011111010011010",2
"16","1011101010001010",FALSE,FALSE,8,"1001101010000010",2
"16","1011101010001010",FALSE,FALSE,8,"1010101010001011",2
"16","1011101010001010",FALSE,FALSE,8,"1001101010000110",3
"16","1011101010001010",FALSE,FALSE,8,"1010111010101010",3
"16","1011101010001010",FALSE,FALSE,8,"0011101110001011",3
"16","1011101010001010",FALSE,FALSE,8,"1001101010000100",4
"16","1011101010001010",FALSE,FALSE,8,"0010101010101011",4
"16","1011101010001010",FALSE,FALSE,8,"1011110010011110",4
"16","1011101010001010",FALSE,FALSE,8,"0101101010000110",5
"16","1011101010001010",FALSE,FALSE,8,"1001001010000100",5
"16","1011101010001010",FALSE,FALSE,8,"0010100010011000",5
"16","1011101010001011",FALSE,FALSE,9,"1011101010000011",1
"16","1011101010001011",FALSE,FALSE,9,"1011101010001010",1
"16","1011101010001011",FALSE,FALSE,9,"1010101010001011",1
"16","1011101010001011",FALSE,FALSE,9,"1011111010011011",2
"16","1011101010001011",FALSE,FALSE,9,"1001101010000011",2
"16","1011101010001011",FALSE,FALSE,9,"1010101010001010",2
"16","1011101010001011",FALSE,FALSE,9,"1001101010000111",3
"16","1011101010001011",FALSE,FALSE,9,"1010111010101011",3
"16","1011101010001011",FALSE,FALSE,9,"0011101110001010",3
"16","1011101010001011",FALSE,FALSE,9,"1001101010000101",4
"16","1011101010001011",FALSE,FALSE,9,"0010101010101010",4
"16","1011101010001011",FALSE,FALSE,9,"1011110010011111",4
"16","1011101010001011",FALSE,FALSE,9,"0101101010000111",5
"16","1011101010001011",FALSE,FALSE,9,"1001001010000101",5
"16","1011101010001011",FALSE,FALSE,9,"0010100010011001",5
"16","1011101010100010",FALSE,FALSE,8,"1011101010101010",1
"16","1011101010100010",FALSE,FALSE,8,"1011101010100011",1
"16","1011101010100010",FALSE,FALSE,8,"1010101010100010",1
"16","1011101010100010",FALSE,FALSE,8,"1011111010110010",2
"16","1011101010100010",FALSE,FALSE,8,"1001101010101010",2
"16","1011101010100010",FALSE,FALSE,8,"1010101010100011",2
"16","1011101010100010",FALSE,FALSE,8,"1001101010101110",3
"16","1011101010100010",FALSE,FALSE,8,"1010111010000010",3
"16","1011101010100010",FALSE,FALSE,8,"0011101110100011",3
"16","1011101010100010",FALSE,FALSE,8,"1001101010101100",4
"16","1011101010100010",FALSE,FALSE,8,"0010101010000011",4
"16","1011101010100010",FALSE,FALSE,8,"1011110010110110",4
"16","1011101010100010",FALSE,FALSE,8,"0101101010101110",5
"16","1011101010100010",FALSE,FALSE,8,"1001001010101100",5
"16","1011101010100010",FALSE,FALSE,8,"0010100010110000",5
"16","1011101010101000",FALSE,FALSE,8,"1011101010100000",1
"16","1011101010101000",FALSE,FALSE,8,"1011101010101001",1
"16","1011101010101000",FALSE,FALSE,8,"1010101010101000",1
"16","1011101010101000",FALSE,FALSE,8,"1011111010111000",2
"16","1011101010101000",FALSE,FALSE,8,"1001101010100000",2
"16","1011101010101000",FALSE,FALSE,8,"1010101010101001",2
"16","1011101010101000",FALSE,FALSE,8,"1001101010100100",3
"16","1011101010101000",FALSE,FALSE,8,"1010111010001000",3
"16","1011101010101000",FALSE,FALSE,8,"0011101110101001",3
"16","1011101010101000",FALSE,FALSE,8,"1001101010100110",4
"16","1011101010101000",FALSE,FALSE,8,"0010101010001001",4
"16","1011101010101000",FALSE,FALSE,8,"1011110010111100",4
"16","1011101010101000",FALSE,FALSE,8,"0101101010100100",5
"16","1011101010101000",FALSE,FALSE,8,"1001001010100110",5
"16","1011101010101000",FALSE,FALSE,8,"0010100010111010",5
"16","1011101010101010",FALSE,FALSE,9,"1011101010100010",1
"16","1011101010101010",FALSE,FALSE,9,"1011101010101011",1
"16","1011101010101010",FALSE,FALSE,9,"1010101010101010",1
"16","1011101010101010",FALSE,FALSE,9,"1011111010111010",2
"16","1011101010101010",FALSE,FALSE,9,"1001101010100010",2
"16","1011101010101010",FALSE,FALSE,9,"1010101010101011",2
"16","1011101010101010",FALSE,FALSE,9,"1001101010100110",3
"16","1011101010101010",FALSE,FALSE,9,"1010111010001010",3
"16","1011101010101010",FALSE,FALSE,9,"0011101110101011",3
"16","1011101010101010",FALSE,FALSE,9,"1001101010100100",4
"16","1011101010101010",FALSE,FALSE,9,"0010101010001011",4
"16","1011101010101010",FALSE,FALSE,9,"1011110010111110",4
"16","1011101010101010",FALSE,FALSE,9,"0101101010100110",5
"16","1011101010101010",FALSE,FALSE,9,"1001001010100100",5
"16","1011101010101010",FALSE,FALSE,9,"0010100010111000",5
"16","1011101010101011",FALSE,FALSE,10,"1011101010100011",1
"16","1011101010101011",FALSE,FALSE,10,"1011101010101010",1
"16","1011101010101011",FALSE,FALSE,10,"1010101010101011",1
"16","1011101010101011",FALSE,FALSE,10,"1011111010111011",2
"16","1011101010101011",FALSE,FALSE,10,"1001101010100011",2
"16","1011101010101011",FALSE,FALSE,10,"1010101010101010",2
"16","1011101010101011",FALSE,FALSE,10,"1001101010100111",3
"16","1011101010101011",FALSE,FALSE,10,"1010111010001011",3
"16","1011101010101011",FALSE,FALSE,10,"0011101110101010",3
"16","1011101010101011",FALSE,FALSE,10,"1001101010100101",4
"16","1011101010101011",FALSE,FALSE,10,"0010101010001010",4
"16","1011101010101011",FALSE,FALSE,10,"1011110010111111",4
"16","1011101010101011",FALSE,FALSE,10,"0101101010100111",5
"16","1011101010101011",FALSE,FALSE,10,"1001001010100101",5
"16","1011101010101011",FALSE,FALSE,10,"0010100010111001",5
"16","1011101010101110",FALSE,FALSE,10,"1011101010100110",1
"16","1011101010101110",FALSE,FALSE,10,"1011101010101111",1
"16","1011101010101110",FALSE,FALSE,10,"1010101010101110",1
"16","1011101010101110",FALSE,FALSE,10,"1011111010111110",2
"16","1011101010101110",FALSE,FALSE,10,"1001101010100110",2
"16","1011101010101110",FALSE,FALSE,10,"1010101010101111",2
"16","1011101010101110",FALSE,FALSE,10,"1001101010100010",3
"16","1011101010101110",FALSE,FALSE,10,"1010111010001110",3
"16","1011101010101110",FALSE,FALSE,10,"0011101110101111",3
"16","1011101010101110",FALSE,FALSE,10,"1001101010100000",4
"16","1011101010101110",FALSE,FALSE,10,"0010101010001111",4
"16","1011101010101110",FALSE,FALSE,10,"1011110010111010",4
"16","1011101010101110",FALSE,FALSE,10,"0101101010100010",5
"16","1011101010101110",FALSE,FALSE,10,"1001001010100000",5
"16","1011101010101110",FALSE,FALSE,10,"0010100010111100",5
"16","1011101010101111",FALSE,FALSE,11,"1011101010100111",1
"16","1011101010101111",FALSE,FALSE,11,"1011101010101110",1
"16","1011101010101111",FALSE,FALSE,11,"1010101010101111",1
"16","1011101010101111",FALSE,FALSE,11,"1011111010111111",2
"16","1011101010101111",FALSE,FALSE,11,"1001101010100111",2
"16","1011101010101111",FALSE,FALSE,11,"1010101010101110",2
"16","1011101010101111",FALSE,FALSE,11,"1001101010100011",3
"16","1011101010101111",FALSE,FALSE,11,"1010111010001111",3
"16","1011101010101111",FALSE,FALSE,11,"0011101110101110",3
"16","1011101010101111",FALSE,FALSE,11,"1001101010100001",4
"16","1011101010101111",FALSE,FALSE,11,"0010101010001110",4
"16","1011101010101111",FALSE,FALSE,11,"1011110010111011",4
"16","1011101010101111",FALSE,FALSE,11,"0101101010100011",5
"16","1011101010101111",FALSE,FALSE,11,"1001001010100001",5
"16","1011101010101111",FALSE,FALSE,11,"0010100010111101",5
"16","1011101010110001",FALSE,FALSE,9,"1011101010111001",1
"16","1011101010110001",FALSE,FALSE,9,"1011101010110000",1
"16","1011101010110001",FALSE,FALSE,9,"1010101010110001",1
"16","1011101010110001",FALSE,FALSE,9,"1011111010100001",2
"16","1011101010110001",FALSE,FALSE,9,"1001101010111001",2
"16","1011101010110001",FALSE,FALSE,9,"1010101010110000",2
"16","1011101010110001",FALSE,FALSE,9,"1001101010111101",3
"16","1011101010110001",FALSE,FALSE,9,"1010111010010001",3
"16","1011101010110001",FALSE,FALSE,9,"0011101110110000",3
"16","1011101010110001",FALSE,FALSE,9,"1001101010111111",4
"16","1011101010110001",FALSE,FALSE,9,"0010101010010000",4
"16","1011101010110001",FALSE,FALSE,9,"1011110010100101",4
"16","1011101010110001",FALSE,FALSE,9,"0101101010111101",5
"16","1011101010110001",FALSE,FALSE,9,"1001001010111111",5
"16","1011101010110001",FALSE,FALSE,9,"0010100010100011",5
"16","1011101010111000",FALSE,FALSE,9,"1011101010110000",1
"16","1011101010111000",FALSE,FALSE,9,"1011101010111001",1
"16","1011101010111000",FALSE,FALSE,9,"1010101010111000",1
"16","1011101010111000",FALSE,FALSE,9,"1011111010101000",2
"16","1011101010111000",FALSE,FALSE,9,"1001101010110000",2
"16","1011101010111000",FALSE,FALSE,9,"1010101010111001",2
"16","1011101010111000",FALSE,FALSE,9,"1001101010110100",3
"16","1011101010111000",FALSE,FALSE,9,"1010111010011000",3
"16","1011101010111000",FALSE,FALSE,9,"0011101110111001",3
"16","1011101010111000",FALSE,FALSE,9,"1001101010110110",4
"16","1011101010111000",FALSE,FALSE,9,"0010101010011001",4
"16","1011101010111000",FALSE,FALSE,9,"1011110010101100",4
"16","1011101010111000",FALSE,FALSE,9,"0101101010110100",5
"16","1011101010111000",FALSE,FALSE,9,"1001001010110110",5
"16","1011101010111000",FALSE,FALSE,9,"0010100010101010",5
"16","1011101010111010",FALSE,FALSE,10,"1011101010110010",1
"16","1011101010111010",FALSE,FALSE,10,"1011101010111011",1
"16","1011101010111010",FALSE,FALSE,10,"1010101010111010",1
"16","1011101010111010",FALSE,FALSE,10,"1011111010101010",2
"16","1011101010111010",FALSE,FALSE,10,"1001101010110010",2
"16","1011101010111010",FALSE,FALSE,10,"1010101010111011",2
"16","1011101010111010",FALSE,FALSE,10,"1001101010110110",3
"16","1011101010111010",FALSE,FALSE,10,"1010111010011010",3
"16","1011101010111010",FALSE,FALSE,10,"0011101110111011",3
"16","1011101010111010",FALSE,FALSE,10,"1001101010110100",4
"16","1011101010111010",FALSE,FALSE,10,"0010101010011011",4
"16","1011101010111010",FALSE,FALSE,10,"1011110010101110",4
"16","1011101010111010",FALSE,FALSE,10,"0101101010110110",5
"16","1011101010111010",FALSE,FALSE,10,"1001001010110100",5
"16","1011101010111010",FALSE,FALSE,10,"0010100010101000",5
"16","1011101010111011",FALSE,FALSE,11,"1011101010110011",1
"16","1011101010111011",FALSE,FALSE,11,"1011101010111010",1
"16","1011101010111011",FALSE,FALSE,11,"1010101010111011",1
"16","1011101010111011",FALSE,FALSE,11,"1011111010101011",2
"16","1011101010111011",FALSE,FALSE,11,"1001101010110011",2
"16","1011101010111011",FALSE,FALSE,11,"1010101010111010",2
"16","1011101010111011",FALSE,FALSE,11,"1001101010110111",3
"16","1011101010111011",FALSE,FALSE,11,"1010111010011011",3
"16","1011101010111011",FALSE,FALSE,11,"0011101110111010",3
"16","1011101010111011",FALSE,FALSE,11,"1001101010110101",4
"16","1011101010111011",FALSE,FALSE,11,"0010101010011010",4
"16","1011101010111011",FALSE,FALSE,11,"1011110010101111",4
"16","1011101010111011",FALSE,FALSE,11,"0101101010110111",5
"16","1011101010111011",FALSE,FALSE,11,"1001001010110101",5
"16","1011101010111011",FALSE,FALSE,11,"0010100010101001",5
"16","1011101010111110",FALSE,FALSE,11,"1011101010110110",1
